image_id,anno_id,pred_id,anno_class,pred_class,confidence,iou,match_type
624,175654.0,23746.0,7.0,Defect,0.938495,0.5058431590296061,true_positive
624,,23746.0,,Defect,0.14223,0.0,false_positive
624,175659.0,23746.0,7.0,Defect,0.180616,0.7614681511055196,true_positive
624,175646.0,23746.0,7.0,Defect,0.894867,0.7559139506384706,true_positive
624,,23746.0,,Defect,0.229833,0.0,false_positive
624,,23746.0,,Defect,0.102042,0.0,false_positive
624,175701.0,23746.0,7.0,Defect,0.466186,0.7567135041354587,true_positive
624,175692.0,23746.0,7.0,Defect,0.1178,0.710417644540459,true_positive
624,175697.0,23746.0,7.0,Defect,0.720884,0.6506351665158124,true_positive
624,,23746.0,,Defect,0.978254,0.34894181288990067,false_positive
624,,23746.0,,Defect,0.12668,0.0,false_positive
624,175634.0,23746.0,7.0,Defect,0.863642,0.7658306488243289,true_positive
624,175642.0,23746.0,7.0,Defect,0.926652,0.6303203751376474,true_positive
624,,23746.0,,Defect,0.517176,0.0,false_positive
624,175657.0,23746.0,7.0,Defect,0.90208,0.8075785018016094,true_positive
624,,23746.0,,Defect,0.155724,0.0,false_positive
624,,23746.0,,Defect,0.16852,0.0,false_positive
624,175656.0,23746.0,7.0,Defect,0.742031,0.779098061386452,true_positive
624,,23746.0,,Defect,0.746131,0.0,false_positive
624,175643.0,23746.0,7.0,Defect,0.485118,0.6654501874481602,true_positive
624,,23746.0,,Defect,0.168119,0.0,false_positive
624,,23746.0,,Defect,0.442136,0.0,false_positive
624,175633.0,23746.0,7.0,Defect,0.260624,0.6396408182912497,true_positive
624,175688.0,23746.0,7.0,Defect,0.177243,0.7611555544272522,true_positive
624,,23746.0,,Defect,0.46523,0.0,false_positive
624,175699.0,23746.0,7.0,Defect,0.177359,0.7108110762500531,true_positive
624,,23746.0,,Defect,0.483122,0.0,false_positive
624,175653.0,23746.0,7.0,Defect,0.953456,0.8497212077687419,true_positive
624,,23746.0,,Defect,0.406553,0.0,false_positive
624,175694.0,23746.0,7.0,Defect,0.779106,0.7564436918094462,true_positive
624,175693.0,23746.0,7.0,Defect,0.929158,0.8061218062812644,true_positive
624,,23746.0,,Defect,0.303506,0.0,false_positive
624,,23746.0,,Defect,0.111428,0.0,false_positive
624,,23746.0,,Defect,0.158181,0.0,false_positive
624,175677.0,23746.0,7.0,Defect,0.973249,0.5719266341336372,true_positive
624,,23746.0,,Defect,0.101913,0.0,false_positive
624,,23746.0,,Defect,0.914585,0.0,false_positive
624,,23746.0,,Defect,0.168204,0.0,false_positive
624,,23746.0,,Defect,0.384899,0.38853847249562007,false_positive
624,,23746.0,,Defect,0.14071,0.0,false_positive
624,175676.0,23746.0,7.0,Defect,0.809554,0.7326255439015507,true_positive
624,175629.0,23746.0,7.0,Defect,0.83833,0.8864181752908508,true_positive
624,175628.0,23746.0,7.0,Defect,0.155767,0.7485894001598025,true_positive
624,,23746.0,,Defect,0.221276,0.0,false_positive
624,,23746.0,,Defect,0.550325,0.0,false_positive
624,,23746.0,,Defect,0.108997,0.0,false_positive
624,175674.0,23746.0,7.0,Defect,0.892102,0.7450022014742617,true_positive
624,,23746.0,,Defect,0.185739,0.0,false_positive
624,,23746.0,,Defect,0.30538,0.0,false_positive
624,,23746.0,,Defect,0.275216,0.0,false_positive
624,,23746.0,,Defect,0.124176,0.0,false_positive
624,175670.0,23746.0,7.0,Defect,0.86197,0.8279179710844172,true_positive
624,175666.0,23746.0,7.0,Defect,0.968201,0.7851036181904372,true_positive
624,175691.0,23746.0,7.0,Defect,0.688451,0.750328397987915,true_positive
624,,23746.0,,Defect,0.941623,0.0,false_positive
624,175686.0,23746.0,7.0,Defect,0.955123,0.8435803758665045,true_positive
624,175640.0,23746.0,7.0,Defect,0.676754,0.7484347525134843,true_positive
624,175649.0,23746.0,7.0,Defect,0.432501,0.7087599114797489,true_positive
624,175667.0,23746.0,7.0,Defect,0.952466,0.8108411874336965,true_positive
624,175682.0,,7.0,,,0.0,false_negative
624,175638.0,,7.0,,,0.0,false_negative
624,175637.0,,7.0,,,0.0,false_negative
624,175678.0,,7.0,,,0.0,false_negative
624,175639.0,,7.0,,,0.0,false_negative
624,175675.0,,7.0,,,0.0,false_negative
624,175631.0,,7.0,,,0.0,false_negative
624,175632.0,,7.0,,,0.0,false_negative
624,175663.0,,7.0,,,0.0,false_negative
624,175669.0,,7.0,,,0.0,false_negative
624,175644.0,,7.0,,,0.0,false_negative
624,175671.0,,7.0,,,0.0,false_negative
624,175652.0,,7.0,,,0.0,false_negative
624,175679.0,,7.0,,,0.0,false_negative
624,175698.0,,7.0,,,0.0,false_negative
624,175700.0,,7.0,,,0.0,false_negative
627,,23745.0,,Defect,0.671263,0.0,false_positive
627,199858.0,23745.0,7.0,Defect,0.88607,0.7827749665302577,true_positive
627,199784.0,23745.0,7.0,Defect,0.550573,0.8014400911640756,true_positive
627,199891.0,23745.0,7.0,Defect,0.982754,0.8625609612545678,true_positive
627,,23745.0,,Defect,0.149237,0.0,false_positive
627,199848.0,23745.0,7.0,Defect,0.896581,0.8375790736948421,true_positive
627,,23745.0,,Defect,0.101583,0.0,false_positive
627,199890.0,23745.0,7.0,Defect,0.975085,0.8043136673586652,true_positive
627,,23745.0,,Defect,0.204194,0.38530771559115723,false_positive
627,199839.0,23745.0,7.0,Defect,0.673373,0.8719870203436817,true_positive
627,199859.0,23745.0,7.0,Defect,0.903849,0.9000880490615071,true_positive
627,,23745.0,,Defect,0.854456,0.0,false_positive
627,199873.0,23745.0,7.0,Defect,0.950311,0.7830808575249678,true_positive
627,199801.0,23745.0,7.0,Defect,0.939536,0.8820045621836203,true_positive
627,199773.0,23745.0,7.0,Defect,0.676395,0.7911152717097518,true_positive
627,199840.0,23745.0,7.0,Defect,0.27861,0.7611749532734233,true_positive
627,199769.0,23745.0,7.0,Defect,0.85547,0.9026705653410958,true_positive
627,199793.0,23745.0,7.0,Defect,0.159277,0.85446283398987,true_positive
627,199867.0,23745.0,7.0,Defect,0.92166,0.8084037354340184,true_positive
627,199896.0,23745.0,7.0,Defect,0.962894,0.8352298853019989,true_positive
627,199831.0,23745.0,7.0,Defect,0.884226,0.853573761989458,true_positive
627,199788.0,23745.0,7.0,Defect,0.928755,0.8395322923022396,true_positive
627,,23745.0,,Defect,0.146977,0.0,false_positive
627,199812.0,23745.0,7.0,Defect,0.791768,0.8228283901955773,true_positive
627,199806.0,23745.0,7.0,Defect,0.957075,0.8623439304810284,true_positive
627,199816.0,23745.0,7.0,Defect,0.978125,0.8872408280568777,true_positive
627,,23745.0,,Defect,0.7969,0.0,false_positive
627,199886.0,23745.0,7.0,Defect,0.80804,0.8214958760949714,true_positive
627,,23745.0,,Defect,0.310968,0.0,false_positive
627,199821.0,23745.0,7.0,Defect,0.723827,0.8464337833328033,true_positive
627,,23745.0,,Defect,0.184762,0.0,false_positive
627,,23745.0,,Defect,0.155727,0.0,false_positive
627,199780.0,23745.0,7.0,Defect,0.748955,0.7848198792525968,true_positive
627,199794.0,23745.0,7.0,Defect,0.588481,0.6737330962859812,true_positive
627,199844.0,23745.0,7.0,Defect,0.614218,0.9239935969542254,true_positive
627,,23745.0,,Defect,0.87827,0.0,false_positive
627,,23745.0,,Defect,0.139345,0.0,false_positive
627,199894.0,23745.0,7.0,Defect,0.88091,0.7168030708672002,true_positive
627,199893.0,23745.0,7.0,Defect,0.871483,0.8327487652987385,true_positive
627,199885.0,23745.0,7.0,Defect,0.297484,0.8438201546635204,true_positive
627,199822.0,23745.0,7.0,Defect,0.544014,0.8522098947488229,true_positive
627,,23745.0,,Defect,0.433704,0.0,false_positive
627,,23745.0,,Defect,0.289243,0.0,false_positive
627,,23745.0,,Defect,0.940377,0.0,false_positive
627,199820.0,23745.0,7.0,Defect,0.957741,0.7512401561774262,true_positive
627,,23745.0,,Defect,0.201635,0.0,false_positive
627,,23745.0,,Defect,0.27408,0.0,false_positive
627,199789.0,23745.0,7.0,Defect,0.619469,0.7891249302102429,true_positive
627,199823.0,23745.0,7.0,Defect,0.841317,0.6681227767494667,true_positive
627,,23745.0,,Defect,0.554851,0.4585016120998678,false_positive
627,199814.0,23745.0,7.0,Defect,0.915952,0.7817141046276044,true_positive
627,199865.0,23745.0,7.0,Defect,0.63499,0.8303169304086346,true_positive
627,,23745.0,,Defect,0.95939,0.0,false_positive
627,199792.0,23745.0,7.0,Defect,0.420948,0.8312330476852446,true_positive
627,199782.0,23745.0,7.0,Defect,0.87518,0.8269552518257416,true_positive
627,199887.0,23745.0,7.0,Defect,0.96636,0.8272557290248751,true_positive
627,199787.0,23745.0,7.0,Defect,0.410791,0.7285473063859669,true_positive
627,199781.0,23745.0,7.0,Defect,0.861766,0.8876319877753217,true_positive
627,199830.0,23745.0,7.0,Defect,0.661313,0.8480872353499086,true_positive
627,,23745.0,,Defect,0.283228,0.0,false_positive
627,,23745.0,,Defect,0.215771,0.0,false_positive
627,,23745.0,,Defect,0.21828,0.0,false_positive
627,199817.0,23745.0,7.0,Defect,0.906611,0.8449659573758393,true_positive
627,,23745.0,,Defect,0.293697,0.0,false_positive
627,,23745.0,,Defect,0.389993,0.0,false_positive
627,199864.0,23745.0,7.0,Defect,0.226161,0.7949208520971061,true_positive
627,,23745.0,,Defect,0.492397,0.0,false_positive
627,,23745.0,,Defect,0.182208,0.0,false_positive
627,,23745.0,,Defect,0.369302,0.0,false_positive
627,,23745.0,,Defect,0.338231,0.0,false_positive
627,199838.0,23745.0,7.0,Defect,0.191708,0.7884676349379609,true_positive
627,199868.0,23745.0,7.0,Defect,0.827337,0.7825552363202185,true_positive
627,199870.0,23745.0,7.0,Defect,0.492,0.8376425138777556,true_positive
627,199779.0,23745.0,7.0,Defect,0.716061,0.7428874036083856,true_positive
627,199880.0,23745.0,7.0,Defect,0.752035,0.7561214158911278,true_positive
627,199836.0,23745.0,7.0,Defect,0.853311,0.5201120241092432,true_positive
627,,23745.0,,Defect,0.315452,0.0,false_positive
627,,23745.0,,Defect,0.479515,0.0,false_positive
627,,23745.0,,Defect,0.551702,0.0,false_positive
627,199854.0,23745.0,7.0,Defect,0.974711,0.8922563380442791,true_positive
627,199815.0,23745.0,7.0,Defect,0.218205,0.7708320436241509,true_positive
627,,23745.0,,Defect,0.204475,0.0,false_positive
627,199851.0,23745.0,7.0,Defect,0.83429,0.8359902366856158,true_positive
627,199833.0,23745.0,7.0,Defect,0.963691,0.8769105643615206,true_positive
627,,23745.0,,Defect,0.38816,0.0,false_positive
627,199799.0,23745.0,7.0,Defect,0.18678,0.7627135180597356,true_positive
627,199853.0,23745.0,7.0,Defect,0.648143,0.7822524347467733,true_positive
627,,23745.0,,Defect,0.979686,0.0,false_positive
627,,23745.0,,Defect,0.600786,0.0,false_positive
627,,23745.0,,Defect,0.883692,0.0,false_positive
627,199770.0,23745.0,7.0,Defect,0.510304,0.8330960237451569,true_positive
627,,23745.0,,Defect,0.977537,0.0,false_positive
627,199797.0,23745.0,7.0,Defect,0.664124,0.8038364401441912,true_positive
627,,23745.0,,Defect,0.123486,0.0,false_positive
627,199798.0,23745.0,7.0,Defect,0.979075,0.8522903240892984,true_positive
627,,23745.0,,Defect,0.347864,0.0,false_positive
627,199786.0,23745.0,7.0,Defect,0.785004,0.8299020649889101,true_positive
627,199774.0,23745.0,7.0,Defect,0.95986,0.8430275521811741,true_positive
627,,23745.0,,Defect,0.184375,0.0,false_positive
627,,23745.0,,Defect,0.938006,0.0,false_positive
627,,23745.0,,Defect,0.665017,0.0,false_positive
627,,23745.0,,Defect,0.695206,0.0,false_positive
627,,23745.0,,Defect,0.212459,0.0,false_positive
627,199837.0,23745.0,7.0,Defect,0.885549,0.8698719840066849,true_positive
627,199857.0,23745.0,7.0,Defect,0.967295,0.8688814012604533,true_positive
627,199882.0,23745.0,7.0,Defect,0.865741,0.718935075619841,true_positive
627,199818.0,23745.0,7.0,Defect,0.488245,0.7950826793042082,true_positive
627,199850.0,23745.0,7.0,Defect,0.187476,0.8663558625274428,true_positive
627,199866.0,23745.0,7.0,Defect,0.97549,0.777368098529519,true_positive
627,199800.0,23745.0,7.0,Defect,0.208024,0.8619634810983277,true_positive
627,199772.0,23745.0,7.0,Defect,0.927604,0.791967970010354,true_positive
627,,23745.0,,Defect,0.239657,0.0,false_positive
627,199855.0,23745.0,7.0,Defect,0.375191,0.8710714328216342,true_positive
627,199852.0,23745.0,7.0,Defect,0.46582,0.8095469918171391,true_positive
627,199826.0,23745.0,7.0,Defect,0.686622,0.7875103831808186,true_positive
627,199829.0,23745.0,7.0,Defect,0.640806,0.8809663871501088,true_positive
627,199807.0,23745.0,7.0,Defect,0.93066,0.8005067127955855,true_positive
627,199871.0,23745.0,7.0,Defect,0.725266,0.8178346586167072,true_positive
627,,23745.0,,Defect,0.293575,0.0,false_positive
627,,23745.0,,Defect,0.420172,0.0,false_positive
627,199869.0,23745.0,7.0,Defect,0.78673,0.8341223112886477,true_positive
627,,23745.0,,Defect,0.851028,0.0,false_positive
627,199888.0,23745.0,7.0,Defect,0.6376,0.8680725632414608,true_positive
627,,23745.0,,Defect,0.545951,0.0,false_positive
627,199847.0,23745.0,7.0,Defect,0.45141,0.7575498484243514,true_positive
627,199819.0,23745.0,7.0,Defect,0.939364,0.8344314725711247,true_positive
627,199813.0,23745.0,7.0,Defect,0.731636,0.7977742501114605,true_positive
627,199895.0,23745.0,7.0,Defect,0.835608,0.813459107512505,true_positive
627,199874.0,23745.0,7.0,Defect,0.81176,0.8751119481182635,true_positive
627,,23745.0,,Defect,0.240029,0.0,false_positive
627,,23745.0,,Defect,0.12259,0.0,false_positive
627,,23745.0,,Defect,0.141898,0.0,false_positive
627,199863.0,23745.0,7.0,Defect,0.972563,0.8785375729048195,true_positive
627,,23745.0,,Defect,0.163155,0.0,false_positive
627,199861.0,23745.0,7.0,Defect,0.799427,0.8315016040236428,true_positive
627,,23745.0,,Defect,0.460753,0.0,false_positive
627,199795.0,23745.0,7.0,Defect,0.912959,0.8504609210937898,true_positive
627,,23745.0,,Defect,0.227538,0.0,false_positive
627,,23745.0,,Defect,0.128742,0.0,false_positive
627,,23745.0,,Defect,0.855054,0.0,false_positive
627,199775.0,23745.0,7.0,Defect,0.914047,0.7968287294466186,true_positive
627,,23745.0,,Defect,0.114348,0.0,false_positive
627,199804.0,23745.0,7.0,Defect,0.918315,0.8405932322706589,true_positive
627,199843.0,23745.0,7.0,Defect,0.958706,0.9015825792439647,true_positive
627,,23745.0,,Defect,0.135627,0.0,false_positive
627,,23745.0,,Defect,0.18536,0.0,false_positive
627,199832.0,23745.0,7.0,Defect,0.892112,0.7678955067302273,true_positive
627,199776.0,23745.0,7.0,Defect,0.758837,0.7747757742812665,true_positive
627,199883.0,23745.0,7.0,Defect,0.875367,0.8416772553291357,true_positive
627,,23745.0,,Defect,0.185642,0.0,false_positive
627,,23745.0,,Defect,0.393045,0.0,false_positive
627,199802.0,23745.0,7.0,Defect,0.53754,0.7754438165328896,true_positive
627,199834.0,23745.0,7.0,Defect,0.591201,0.8149340284319582,true_positive
627,199889.0,23745.0,7.0,Defect,0.85292,0.8732344943088303,true_positive
627,199846.0,23745.0,7.0,Defect,0.883731,0.8005195154798053,true_positive
627,199872.0,23745.0,7.0,Defect,0.439228,0.8010717997048798,true_positive
627,,23745.0,,Defect,0.158386,0.0,false_positive
627,199811.0,23745.0,7.0,Defect,0.45939,0.8384141906578105,true_positive
627,,23745.0,,Defect,0.116158,0.0,false_positive
627,,23745.0,,Defect,0.130579,1.5816282972227514e-05,false_positive
627,199783.0,23745.0,7.0,Defect,0.956469,0.7855668017923542,true_positive
627,,23745.0,,Defect,0.262659,0.0,false_positive
627,199841.0,23745.0,7.0,Defect,0.958888,0.7738546478519928,true_positive
627,199827.0,23745.0,7.0,Defect,0.956824,0.756512750951995,true_positive
627,,23745.0,,Defect,0.337627,0.0,false_positive
627,,23745.0,,Defect,0.476655,0.0,false_positive
627,199842.0,23745.0,7.0,Defect,0.959274,0.8564857585779657,true_positive
627,,23745.0,,Defect,0.236168,0.0,false_positive
627,,23745.0,,Defect,0.208705,0.0,false_positive
627,199796.0,23745.0,7.0,Defect,0.531941,0.8304307844732943,true_positive
627,199805.0,23745.0,7.0,Defect,0.928949,0.8031631485642247,true_positive
627,,23745.0,,Defect,0.675741,0.0,false_positive
627,199877.0,23745.0,7.0,Defect,0.905677,0.8816555304561099,true_positive
627,199825.0,23745.0,7.0,Defect,0.749329,0.8377814100641751,true_positive
627,199785.0,23745.0,7.0,Defect,0.953063,0.8641175382760502,true_positive
627,,23745.0,,Defect,0.103497,0.0,false_positive
627,199862.0,23745.0,7.0,Defect,0.873884,0.800055522609649,true_positive
627,199876.0,23745.0,7.0,Defect,0.400705,0.8793301246925254,true_positive
627,199808.0,23745.0,7.0,Defect,0.718326,0.678565495712788,true_positive
627,199777.0,23745.0,7.0,Defect,0.764931,0.9072009546531931,true_positive
627,199791.0,23745.0,7.0,Defect,0.654113,0.782536505589637,true_positive
627,199845.0,23745.0,7.0,Defect,0.929393,0.8468132055833036,true_positive
627,199771.0,23745.0,7.0,Defect,0.835506,0.7237764187798564,true_positive
627,199828.0,23745.0,7.0,Defect,0.32172,0.8308563494289221,true_positive
627,199878.0,23745.0,7.0,Defect,0.808731,0.8014455240950239,true_positive
627,199879.0,23745.0,7.0,Defect,0.941621,0.8532373810768977,true_positive
627,,23745.0,,Defect,0.467007,0.0,false_positive
627,199884.0,23745.0,7.0,Defect,0.644314,0.7879032196735527,true_positive
627,199856.0,23745.0,7.0,Defect,0.334898,0.7951788890314491,true_positive
627,199835.0,23745.0,7.0,Defect,0.961932,0.8681594298019406,true_positive
627,199790.0,23745.0,7.0,Defect,0.931396,0.8874885354645674,true_positive
627,199803.0,23745.0,7.0,Defect,0.986216,0.8952610059125815,true_positive
627,199809.0,23745.0,7.0,Defect,0.847908,0.7291679106512642,true_positive
627,,23745.0,,Defect,0.347277,0.0,false_positive
627,199849.0,,7.0,,,0.0,false_negative
627,199875.0,,7.0,,,0.0,false_negative
627,199824.0,,7.0,,,0.0,false_negative
627,199860.0,,7.0,,,0.0,false_negative
627,199881.0,,7.0,,,0.0,false_negative
627,199810.0,,7.0,,,0.0,false_negative
627,199892.0,,7.0,,,0.0,false_negative
627,199778.0,,7.0,,,0.0,false_negative
631,,23744.0,,Defect,0.226051,0.0,false_positive
631,207200.0,23744.0,7.0,Defect,0.86448,0.8133524582079407,true_positive
631,,23744.0,,Defect,0.107357,0.0,false_positive
631,,23744.0,,Defect,0.106944,0.0,false_positive
631,207220.0,23744.0,7.0,Defect,0.769423,0.8069429476712496,true_positive
631,,23744.0,,Defect,0.10578,0.0,false_positive
631,207187.0,23744.0,7.0,Defect,0.796726,0.7177279899895369,true_positive
631,,23744.0,,Defect,0.534916,0.0,false_positive
631,,23744.0,,Defect,0.123414,0.0,false_positive
631,207197.0,23744.0,7.0,Defect,0.422328,0.8338721703181413,true_positive
631,,23744.0,,Defect,0.234434,0.0,false_positive
631,207199.0,23744.0,7.0,Defect,0.976749,0.8076771613545923,true_positive
631,207194.0,23744.0,7.0,Defect,0.693371,0.8050974543124624,true_positive
631,,23744.0,,Defect,0.386673,0.0,false_positive
631,,23744.0,,Defect,0.114665,0.0,false_positive
631,,23744.0,,Defect,0.824248,0.0,false_positive
631,207234.0,23744.0,7.0,Defect,0.368214,0.7203685167877686,true_positive
631,207218.0,23744.0,7.0,Defect,0.362805,0.7818017364444528,true_positive
631,,23744.0,,Defect,0.122179,0.0,false_positive
631,,23744.0,,Defect,0.612255,0.0,false_positive
631,207224.0,23744.0,7.0,Defect,0.209452,0.7602416613904137,true_positive
631,207222.0,23744.0,7.0,Defect,0.93331,0.7188157527015094,true_positive
631,,23744.0,,Defect,0.499451,0.0,false_positive
631,207244.0,23744.0,7.0,Defect,0.664346,0.8272944569191336,true_positive
631,207249.0,23744.0,7.0,Defect,0.219144,0.7789039754606459,true_positive
631,,23744.0,,Defect,0.181583,0.0,false_positive
631,207237.0,23744.0,7.0,Defect,0.931121,0.7031890435579958,true_positive
631,,23744.0,,Defect,0.946967,0.0,false_positive
631,207230.0,23744.0,7.0,Defect,0.96995,0.8065604428477081,true_positive
631,207240.0,23744.0,7.0,Defect,0.876752,0.7004966816570777,true_positive
631,,23744.0,,Defect,0.125537,0.0,false_positive
631,207239.0,23744.0,7.0,Defect,0.779899,0.8024302833098474,true_positive
631,207250.0,23744.0,7.0,Defect,0.975675,0.8438880288908734,true_positive
631,,23744.0,,Defect,0.166242,0.0,false_positive
631,,23744.0,,Defect,0.170369,0.0,false_positive
631,,23744.0,,Defect,0.837291,0.0,false_positive
631,,23744.0,,Defect,0.305062,0.0,false_positive
631,207228.0,23744.0,7.0,Defect,0.460647,0.7677085195034917,true_positive
631,,23744.0,,Defect,0.264029,0.0,false_positive
631,,23744.0,,Defect,0.185059,0.0,false_positive
631,,23744.0,,Defect,0.112807,0.0,false_positive
631,,23744.0,,Defect,0.220944,0.0,false_positive
631,207213.0,23744.0,7.0,Defect,0.476507,0.7707948349556627,true_positive
631,207255.0,23744.0,7.0,Defect,0.856301,0.770208793748867,true_positive
631,207238.0,23744.0,7.0,Defect,0.64377,0.7384196588022848,true_positive
631,207214.0,23744.0,7.0,Defect,0.871448,0.8451070944559668,true_positive
631,,23744.0,,Defect,0.178563,0.0,false_positive
631,207181.0,23744.0,7.0,Defect,0.75596,0.7274544904383473,true_positive
631,,23744.0,,Defect,0.150213,0.0,false_positive
631,207254.0,23744.0,7.0,Defect,0.905156,0.7824701946392602,true_positive
631,207231.0,23744.0,7.0,Defect,0.875461,0.7637002436824977,true_positive
631,207227.0,23744.0,7.0,Defect,0.158691,0.7303771076743995,true_positive
631,,23744.0,,Defect,0.168916,0.0,false_positive
631,207203.0,23744.0,7.0,Defect,0.914195,0.8131271875663993,true_positive
631,207215.0,23744.0,7.0,Defect,0.92276,0.7687847263169129,true_positive
631,207206.0,23744.0,7.0,Defect,0.945934,0.8635317484590451,true_positive
631,207193.0,23744.0,7.0,Defect,0.972414,0.8119094369443299,true_positive
631,,23744.0,,Defect,0.685883,0.0,false_positive
631,,23744.0,,Defect,0.747135,0.34454085900924697,false_positive
631,,23744.0,,Defect,0.163499,0.0,false_positive
631,207196.0,23744.0,7.0,Defect,0.791861,0.7785598429363959,true_positive
631,207256.0,23744.0,7.0,Defect,0.709079,0.7843745286698489,true_positive
631,207210.0,23744.0,7.0,Defect,0.512716,0.7738929044029234,true_positive
631,,23744.0,,Defect,0.91918,0.0,false_positive
631,207201.0,23744.0,7.0,Defect,0.719892,0.7384677026561866,true_positive
631,,23744.0,,Defect,0.154858,0.0,false_positive
631,207211.0,23744.0,7.0,Defect,0.922496,0.836944834395122,true_positive
631,207243.0,23744.0,7.0,Defect,0.915711,0.801307197768486,true_positive
631,207246.0,23744.0,7.0,Defect,0.973996,0.8209483716002447,true_positive
631,,23744.0,,Defect,0.477939,0.0,false_positive
631,207212.0,23744.0,7.0,Defect,0.220494,0.7038595414524084,true_positive
631,,23744.0,,Defect,0.397002,0.0,false_positive
631,207207.0,23744.0,7.0,Defect,0.233449,0.6331586542169934,true_positive
631,207189.0,23744.0,7.0,Defect,0.651702,0.7216175630284535,true_positive
631,,23744.0,,Defect,0.105285,0.0,false_positive
631,207235.0,23744.0,7.0,Defect,0.740244,0.8390618832955943,true_positive
631,,23744.0,,Defect,0.942538,0.0,false_positive
631,207202.0,23744.0,7.0,Defect,0.960265,0.851573291131075,true_positive
631,207247.0,23744.0,7.0,Defect,0.754104,0.613826991777924,true_positive
631,,23744.0,,Defect,0.130263,0.0,false_positive
631,207225.0,23744.0,7.0,Defect,0.736059,0.761374897589928,true_positive
631,,23744.0,,Defect,0.628057,0.0,false_positive
631,207219.0,23744.0,7.0,Defect,0.883459,0.8055993451062321,true_positive
631,,23744.0,,Defect,0.142142,0.0,false_positive
631,,23744.0,,Defect,0.913361,0.0,false_positive
631,207180.0,23744.0,7.0,Defect,0.833196,0.837853781542401,true_positive
631,207242.0,23744.0,7.0,Defect,0.466003,0.7943292590869593,true_positive
631,,23744.0,,Defect,0.694047,0.0,false_positive
631,,23744.0,,Defect,0.720086,0.0,false_positive
